Id,Sales
0,7060.31801807749
1,9690.86661721386
2,7060.31801807749
3,9700.979818302912
4,7196.383823230762
5,9700.979818302912
6,9544.580896680169
7,7056.277299674269
8,7088.9024524946
9,9737.60131544659
10,9544.580896680169
11,7419.942402894647
12,7196.383823230762
13,9544.580896680169
14,9544.580896680169
15,9700.979818302912
16,9611.91251869806
17,9544.580896680169
18,9690.86661721386
19,9881.733634026396
20,7088.9024524946
21,7060.31801807749
22,9700.979818302912
23,7060.31801807749
24,7060.31801807749
25,7060.31801807749
26,7060.31801807749
27,9737.60131544659
28,9611.91251869806
29,7088.9024524946
30,9700.979818302912
31,7196.383823230762
32,7563.118884111492
33,7196.383823230762
34,9742.657111216558
35,7060.31801807749
36,7056.277299674269
37,9690.86661721386
38,9700.979818302912
39,7196.383823230762
40,7419.942402894647
41,9700.979818302912
42,7060.31801807749
43,7060.31801807749
44,9544.580896680169
45,7563.118884111492
46,7060.31801807749
47,7060.31801807749
48,7060.31801807749
49,7060.31801807749
50,7060.31801807749
51,9700.979818302912
52,9611.91251869806
53,7060.31801807749
54,9544.580896680169
55,7563.118884111492
56,9737.60131544659
57,7196.383823230762
58,9700.979818302912
59,9881.733634026396
60,7060.31801807749
61,7196.383823230762
62,7196.383823230762
63,9881.733634026396
64,9544.580896680169
65,7210.600320677791
66,9881.733634026396
67,9473.310202904588
68,7060.31801807749
69,9544.580896680169
70,7060.31801807749
71,7196.383823230762
72,9611.91251869806
73,7196.383823230762
74,7088.9024524946
75,7419.942402894647
76,9690.86661721386
77,9611.91251869806
78,7419.942402894647
79,9611.91251869806
80,7060.31801807749
81,7060.31801807749
82,7419.942402894647
83,7196.383823230762
84,9473.310202904588
85,9881.733634026396
86,9742.657111216558
87,7563.118884111492
88,7088.9024524946
89,9611.91251869806
90,9881.733634026396
91,7196.383823230762
92,9544.580896680169
93,9611.91251869806
94,7419.942402894647
95,9881.733634026396
96,9881.733634026396
97,7196.383823230762
98,9881.733634026396
99,9700.979818302912
100,9742.657111216558
101,7088.9024524946
102,9700.979818302912
103,7419.942402894647
104,7060.31801807749
105,7060.31801807749
106,9881.733634026396
107,7419.942402894647
108,7210.600320677791
109,7419.942402894647
110,9611.91251869806
111,9544.580896680169
112,7210.600320677791
113,9700.979818302912
114,7060.31801807749
115,7563.118884111492
116,7419.942402894647
117,9544.580896680169
118,7210.600320677791
119,7060.31801807749
120,9742.657111216558
121,7419.942402894647
122,9700.979818302912
123,7196.383823230762
124,9700.979818302912
125,7060.31801807749
126,7060.31801807749
127,9700.979818302912
128,7060.31801807749
129,7419.942402894647
130,9544.580896680169
131,7060.31801807749
132,9700.979818302912
133,9700.979818302912
134,9737.60131544659
135,7210.600320677791
136,9700.979818302912
137,7196.383823230762
138,9742.657111216558
139,7060.31801807749
140,7060.31801807749
141,7060.31801807749
142,9742.657111216558
143,9611.91251869806
144,7060.31801807749
145,7196.383823230762
146,7210.193995659586
147,7060.31801807749
148,7563.118884111492
149,7196.383823230762
150,9700.979818302912
151,7060.31801807749
152,7060.31801807749
153,9700.979818302912
154,9700.979818302912
155,7088.9024524946
156,7196.383823230762
157,9881.733634026396
158,7196.383823230762
159,7088.9024524946
160,7060.31801807749
161,7196.383823230762
162,7060.31801807749
163,9700.979818302912
164,9473.310202904588
165,7419.942402894647
166,7060.31801807749
167,7419.942402894647
168,7210.600320677791
169,7196.383823230762
170,7196.383823230762
171,9473.310202904588
172,9611.91251869806
173,7419.942402894647
174,7196.383823230762
175,7060.31801807749
176,9881.733634026396
177,9881.733634026396
178,7196.383823230762
179,9719.878728825088
180,7060.31801807749
181,7060.31801807749
182,7196.383823230762
183,9544.580896680169
184,7419.942402894647
185,7060.31801807749
186,7563.118884111492
187,7060.31801807749
188,9544.580896680169
189,7060.31801807749
190,7196.383823230762
191,7419.942402894647
192,7419.942402894647
193,7210.600320677791
194,7196.383823230762
195,7196.383823230762
196,7060.31801807749
197,9700.979818302912
198,7192.26523247088
199,9742.657111216558
200,9473.310202904588
201,9881.733634026396
202,7060.31801807749
203,9700.979818302912
204,7060.31801807749
205,9611.91251869806
206,7196.383823230762
207,7060.31801807749
208,7196.383823230762
209,7419.942402894647
210,9611.91251869806
211,7419.942402894647
212,9544.580896680169
213,9700.979818302912
214,7196.383823230762
215,9611.91251869806
216,7060.31801807749
217,9737.60131544659
218,7060.31801807749
219,9881.733634026396
220,7563.118884111492
221,7060.31801807749
222,7210.600320677791
223,7056.277299674269
224,9473.310202904588
225,7060.31801807749
226,9611.91251869806
227,7088.9024524946
228,7419.942402894647
229,7196.383823230762
230,9544.580896680169
231,9544.580896680169
232,7196.383823230762
233,7196.383823230762
234,7210.600320677791
235,7060.31801807749
236,9544.580896680169
237,7419.942402894647
238,9700.979818302912
239,9473.310202904588
240,7563.118884111492
241,10103.41500063975
242,7419.942402894647
243,7210.600320677791
244,9908.126564938631
245,7060.31801807749
246,7060.31801807749
247,9700.979818302912
248,7060.31801807749
249,9611.91251869806
250,9700.979818302912
251,7060.31801807749
252,7060.31801807749
253,7196.383823230762
254,9700.979818302912
