Id,Sales
0,7.9562225
1,7.751332
2,7.9562225
3,7.9780064
4,8.180558
5,7.9780064
6,7.830821
7,7.834405
8,7.951962
9,7.9761214
10,7.830821
11,7.951962
12,8.180558
13,7.830821
14,7.830821
15,7.9780064
16,7.971938
17,7.830821
18,7.751332
19,7.971938
20,7.951962
21,7.9562225
22,7.9780064
23,7.9562225
24,7.9562225
25,7.9562225
26,7.9562225
27,7.9761214
28,7.971938
29,7.951962
30,7.9780064
31,8.180558
32,8.170495
33,8.180558
34,7.830559
35,7.9562225
36,7.834405
37,7.751332
38,7.9780064
39,8.180558
40,7.951962
41,7.9780064
42,7.9562225
43,7.9562225
44,7.830821
45,8.170495
46,7.9562225
47,7.9562225
48,7.9562225
49,7.9562225
50,7.9562225
51,7.9780064
52,7.971938
53,7.9562225
54,7.830821
55,8.170495
56,7.9761214
57,8.180558
58,7.9780064
59,7.971938
60,7.9562225
61,8.180558
62,8.140091
63,7.971938
64,7.830821
65,8.151681
66,7.971938
67,7.830559
68,7.9562225
69,7.830821
70,7.9562225
71,8.180558
72,7.971938
73,8.180558
74,7.951962
75,7.951962
76,7.751332
77,7.971938
78,7.951962
79,7.971938
80,7.9562225
81,7.9562225
82,7.951962
83,8.180558
84,7.830559
85,7.971938
86,7.830559
87,8.170495
88,7.951962
89,7.971938
90,7.971938
91,8.180558
92,7.830821
93,7.971938
94,7.951962
95,7.971938
96,7.971938
97,8.180558
98,7.971938
99,7.9780064
100,7.830559
101,7.951962
102,7.9780064
103,7.951962
104,7.9562225
105,7.9562225
106,7.971938
107,7.951962
108,8.170495
109,7.951962
110,7.971938
111,7.830821
112,8.170495
113,7.9780064
114,7.9562225
115,8.170495
116,7.951962
117,7.830821
118,8.170495
119,7.9562225
120,7.830559
121,7.951962
122,7.9780064
123,8.180558
124,7.9780064
125,7.9562225
126,7.9562225
127,7.9780064
128,7.9562225
129,7.951962
130,7.830821
131,7.9562225
132,7.9780064
133,7.9780064
134,7.9761214
135,8.170495
136,7.9780064
137,8.180558
138,7.830559
139,7.8381524
140,7.9562225
141,7.8381524
142,7.830559
143,7.971938
144,7.9562225
145,8.180558
146,8.013531
147,7.9562225
148,8.170495
149,8.180558
150,7.9780064
151,7.9562225
152,7.9562225
153,7.9780064
154,7.9780064
155,7.8555465
156,8.180558
157,7.971938
158,8.180558
159,7.951962
160,7.9562225
161,8.180558
162,7.9562225
163,7.9780064
164,7.830559
165,7.951962
166,7.9562225
167,7.951962
168,8.170495
169,8.180558
170,8.180558
171,7.830559
172,7.971938
173,7.951962
174,8.180558
175,7.9562225
176,7.971938
177,7.971938
178,8.180558
179,7.8422446
180,7.9562225
181,7.9562225
182,8.180558
183,7.830821
184,7.951962
185,7.9562225
186,8.170495
187,7.9562225
188,7.830821
189,7.8381524
190,8.180558
191,7.951962
192,7.951962
193,8.170495
194,8.180558
195,8.180558
196,7.9562225
197,7.9780064
198,8.024494
199,7.830559
200,7.830559
201,7.971938
202,7.9562225
203,7.9780064
204,7.9562225
205,7.971938
206,8.180558
207,7.9562225
208,8.180558
209,7.951962
210,7.971938
211,7.951962
212,7.830821
213,7.9780064
214,8.180558
215,7.971938
216,7.9562225
217,7.9761214
218,7.9562225
219,7.971938
220,8.170495
221,7.9562225
222,8.170495
223,7.834405
224,7.830559
225,7.9562225
226,7.971938
227,7.951962
228,7.951962
229,8.180558
230,7.830821
231,7.830821
232,8.180558
233,8.180558
234,8.170495
235,7.9562225
236,7.830821
237,7.951962
238,7.9780064
239,7.830559
240,8.170495
241,-0.016893793
242,7.951962
243,8.170495
244,7.8352776
245,7.9562225
246,7.9562225
247,7.9780064
248,7.9562225
249,7.971938
250,7.9780064
251,7.9562225
252,7.8381524
253,8.140091
254,7.9780064
255,7.751332
256,7.9562225
257,7.9562225
258,7.9562225
259,7.9562225
260,7.971938
261,7.951962
262,7.830821
263,7.830821
264,7.9562225
265,7.9562225
266,7.9562225
267,7.8381524
268,7.9780064
269,7.951962
270,7.9562225
271,7.8381524
272,7.9780064
273,7.951962
274,7.830821
275,7.9562225
276,7.9562225
277,7.971938
278,7.830559
279,7.9780064
280,7.951962
281,7.971938
282,7.9780064
283,8.170495
284,7.830821
285,7.830559
286,7.9562225
287,8.180558
288,8.180558
289,7.9780064
290,7.9562225
291,7.971938
292,8.140091
293,8.170495
294,7.951962
295,7.830559
296,7.951962
297,7.951962
298,7.9562225
299,7.9562225
300,8.180558
301,7.830821
302,7.9562225
303,7.971938
304,8.180558
305,7.971938
306,7.830821
307,7.9562225
308,8.180558
309,7.9562225
310,7.9562225
311,7.751332
312,7.9562225
313,7.9780064
314,8.180558
315,7.9780064
316,7.830821
317,7.834405
318,7.951962
319,7.9761214
320,7.830821
321,7.951962
322,8.180558
323,7.830821
324,7.830821
325,7.9780064
326,7.971938
327,7.830821
328,7.751332
329,7.971938
330,7.951962
331,7.9562225
332,7.9780064
333,7.9562225
334,7.9562225
335,7.9562225
336,7.9562225
337,7.9761214
338,7.971938
339,7.951962
340,7.9780064
341,8.180558
342,8.170495
343,8.180558
344,7.830559
345,7.9562225
346,7.834405
347,7.751332
348,7.9780064
349,8.180558
350,7.951962
351,7.9780064
352,7.9562225
353,7.9562225
354,7.830821
355,8.170495
356,7.9562225
357,7.9562225
358,7.9562225
359,7.9562225
360,7.9562225
361,7.9780064
362,7.971938
363,7.9562225
364,7.830821
365,8.170495
366,7.9761214
367,8.180558
368,7.9780064
369,7.971938
370,7.9562225
371,8.180558
372,8.140091
373,7.971938
374,7.830821
375,8.151681
376,7.971938
377,7.830559
378,7.9562225
379,7.830821
380,7.9562225
381,8.180558
382,7.971938
383,8.180558
384,7.951962
385,7.951962
386,7.751332
387,7.971938
388,7.951962
389,7.971938
390,7.9562225
391,7.9562225
392,7.951962
393,8.180558
394,7.830559
395,7.971938
396,7.830559
397,8.170495
398,7.951962
399,7.971938
400,7.971938
401,8.180558
402,7.830821
403,7.971938
404,7.951962
405,7.971938
406,7.971938
407,8.180558
408,7.971938
409,7.9780064
410,7.830559
411,7.951962
412,7.9780064
413,7.951962
414,7.9562225
415,7.9562225
416,7.971938
417,7.951962
418,8.170495
419,7.951962
420,7.971938
421,7.830821
422,8.170495
423,7.9780064
424,7.9562225
425,8.170495
426,7.951962
427,7.830821
428,8.170495
429,7.9562225
430,7.830559
431,7.951962
432,7.9780064
433,8.180558
434,7.9780064
435,7.9562225
436,7.9562225
437,7.9780064
438,7.9562225
439,7.951962
440,7.830821
441,7.9562225
442,7.9780064
443,7.9780064
444,7.9761214
445,8.170495
446,7.9780064
447,8.180558
448,7.830559
449,7.8381524
450,7.9562225
451,7.8381524
452,7.830559
453,7.971938
454,7.9562225
455,8.180558
456,8.013531
457,7.9562225
458,8.170495
459,8.180558
460,7.9780064
461,7.9562225
462,7.9562225
463,7.9780064
464,7.9780064
465,7.8555465
466,8.180558
467,7.971938
468,8.180558
469,7.951962
470,7.9562225
471,8.180558
472,7.9562225
473,7.9780064
474,7.830559
475,7.951962
476,7.9562225
477,7.951962
478,8.170495
479,8.180558
480,8.180558
481,7.830559
482,7.971938
483,7.951962
484,8.180558
485,7.9562225
486,7.971938
487,7.971938
488,8.180558
489,7.8422446
490,7.9562225
491,7.9562225
492,8.180558
493,7.830821
494,7.951962
495,7.9562225
496,8.170495
497,7.9562225
498,7.830821
499,7.8381524
500,8.180558
501,7.951962
502,7.951962
503,8.170495
504,8.180558
505,8.180558
506,7.9562225
507,7.9780064
508,8.024494
509,7.830559
510,7.830559
511,7.971938
512,7.9562225
513,7.9780064
514,7.9562225
515,7.971938
516,8.180558
517,7.9562225
518,8.180558
519,7.951962
520,7.971938
521,7.951962
522,7.830821
523,7.9780064
524,8.180558
525,7.971938
526,7.9562225
527,7.9761214
528,7.9562225
529,7.971938
530,8.170495
531,7.9562225
532,8.170495
533,7.834405
534,7.830559
535,7.9562225
536,7.971938
537,7.951962
538,7.951962
539,8.180558
540,7.830821
541,7.830821
542,8.180558
543,8.180558
544,8.170495
545,7.9562225
546,7.830821
547,7.951962
548,7.9780064
549,7.830559
550,8.170495
551,-0.016893793
552,7.951962
553,8.170495
554,7.8352776
555,7.9562225
556,7.9562225
557,7.9780064
558,7.9562225
559,7.971938
560,7.9780064
561,7.9562225
562,7.8381524
563,8.140091
564,7.9780064
565,7.751332
566,7.9562225
567,7.9562225
568,7.9562225
569,7.9562225
570,7.971938
571,7.951962
572,7.830821
573,7.830821
574,7.9562225
575,7.9562225
576,7.9562225
577,7.8381524
578,7.9780064
579,7.951962
580,7.9562225
581,7.8381524
582,7.9780064
583,7.951962
584,7.830821
585,7.9562225
586,7.9562225
587,7.971938
588,7.830559
589,7.9780064
590,7.951962
591,7.971938
592,7.9780064
593,8.170495
594,7.830821
595,7.830559
596,7.9562225
597,8.180558
598,8.180558
599,7.9780064
600,7.9562225
601,7.971938
602,8.140091
603,8.170495
604,7.951962
605,7.830559
606,7.951962
607,7.951962
608,7.9562225
609,7.9562225
610,8.180558
611,7.830821
612,7.9562225
613,7.971938
614,8.180558
615,7.971938
616,7.830821
617,7.9562225
618,8.180558
