Id,Sales
0,8049.286618084579
1,8049.286618093157
2,8294.669633698531
3,8485.776220148842
4,8049.286618093701
5,8049.286618072196
6,8485.77622010454
7,8485.776220125645
8,8485.776220180587
9,8049.286618077286
10,8485.77622013214
11,8049.286618087724
12,8049.28661808312
13,8485.776220171634
14,8485.77622016247
15,8049.286618095102
16,8485.77622017156
17,8485.776220144879
18,8049.286618087395
19,8049.286618088925
20,8049.286618084993
21,8049.286618087453
22,8049.2866180931715
23,8294.669633698517
24,8294.669633667574
25,8485.776220135924
26,8049.2866180865085
27,8049.2866180859655
28,8049.2866180817755
29,8049.286618090297
30,8049.286618090812
31,8049.2866180936435
32,8049.2866180961455
33,8049.286618081675
34,8049.2866180918845
35,8049.286618102308
36,8485.776220139647
37,8485.776220157766
38,8049.286618021165
39,8049.286618084549
40,8049.286618075942
41,8485.776220153395
42,8049.286618081647
43,8485.776220121274
44,8485.77622017706
45,8049.286618100421
46,8485.77622017168
47,8294.669633693404
48,8049.286618096589
49,8049.286618089425
50,8049.286618099449
51,8485.776220155023
52,8049.2866180917845
53,8049.286618083663
54,8485.776220163509
55,8049.286618077301
56,8485.776220180587
57,8049.2866180989195
58,8049.286618085994
59,8049.286618086494
60,8294.669633682957
61,8049.2866180773435
62,8049.286618094558
63,8049.286618093143
64,8485.776220164173
65,8049.286618088768
66,8294.66963368667
67,8485.776220139587
68,8049.286618087867
69,8485.776220177799
70,8049.2866180802175
71,8049.286618100864
72,8049.286618098934
73,8049.286618093701
74,8049.286618079188
75,8485.776220150952
76,8294.669633681602
77,8049.286618085951
78,8049.2866180932715
79,8485.776220135924
80,8485.776220150441
81,8049.28661808312
82,8049.286618080518
83,8049.286618094644
84,8485.776220163163
85,8049.286618096003
86,8485.776220153697
87,8049.286618100649
88,8049.286618062902
89,8049.286618090369
90,8049.28661808811
91,8049.286618086008
92,8485.776220153364
93,8049.286618096175
94,8049.286618096031
95,8049.286618087566
96,8049.286618080846
97,8049.286618073268
98,8049.286618093844
99,8049.286618094688
100,8485.776220144351
101,8485.776220176096
102,8049.286618099206
103,8049.286618099234
104,8049.286618093729
105,8485.776220139647
106,8485.776220116675
107,8049.286618080246
108,8049.286618093301
109,8485.776220144833
110,8049.286618094988
111,8485.776220121243
112,8049.286618101965
113,8049.286618086294
114,8049.286618085064
115,8049.2866180808605
116,8049.286618079059
117,8049.2866180936435
118,8049.286618071553
119,8485.776220139618
120,8294.669633693242
121,8049.286618090255
122,8049.2866180980045
123,8049.28661808924
124,8049.286618095145
125,8485.776220177784
126,8294.669633679317
127,8049.286618088853
128,8485.776220104193
129,8049.2866180961455
130,8485.776220145617
131,8049.286618084964
132,8049.286618094816
133,8485.776220167112
134,8049.286618090255
135,8049.286618079559
136,8049.286618093201
137,8049.286618086651
138,8485.776220122298
139,8485.776220116495
140,8485.776220177799
141,8049.286618096017
142,8485.776220144426
143,8049.286618087838
144,8049.286618084979
145,8049.286618077314
146,8049.286618098877
147,8294.669633712396
148,8049.286618093257
149,8049.28661807354
150,8049.286618079188
151,8049.286618096488
152,8485.776220135034
153,8049.286618084549
154,8049.286618093501
155,8049.286618088796
156,8049.286618099462
157,8049.286618090283
158,8049.286618096088
159,8049.286618078873
160,8485.776220130438
161,8049.286618077729
162,8049.286618083663
163,8049.286618090627
164,8485.776220150034
165,8049.28661808229
166,8294.669633681808
167,8485.77622015828
168,8049.286618101923
169,8049.286618083205
170,8049.2866180802175
171,8049.286618083534
172,8485.776220122434
173,8049.2866180889105
174,8049.28661808169
175,8049.286618098033
176,8049.286618093872
177,8049.286618096031
178,8049.286618087409
179,8485.776220144095
180,8049.286618089397
181,8049.286618093214
182,8049.28661809636
183,8485.776220136573
184,8049.286618086294
185,8049.286618094644
186,8049.286618093844
187,8049.286618092214
188,8049.286618098019
189,8049.286618093143
190,8049.286618093201
191,8049.286618075098
192,8049.286618093257
193,8049.286618100349
194,8049.286618087438
195,8049.2866180844785
196,8049.286618083777
197,8049.286618085994
198,8049.2866180875235
199,8485.77622016256
200,8485.776220162907
201,8049.286618090269
202,8485.77622014509
203,8049.286618087538
204,8049.286618096603
205,8485.776220154556
206,8049.286618090297
207,8049.286618097518
208,8049.286618078773
209,8485.776220172509
210,8049.286618092142
211,8049.28661809636
212,8485.776220090462
213,8049.286618083249
214,8049.286618088853
215,8049.286618084535
216,8049.28661808505
217,8049.2866180816045
218,8049.286618100364
219,8049.286618086279
220,8049.28661808894
221,8049.286618098033
222,8049.2866180960455
223,8485.776219648438
