Id,Sales
1,8625.472671716743
2,7608.7416517086385
3,8625.472671716743
4,8625.472671716743
5,8625.472671716743
6,8625.472671716743
7,7608.7416517086385
8,8219.456076471764
9,8219.456076471764
10,7608.7416517086385
11,7608.7416517086385
12,8625.472671716743
13,8219.456076471764
14,7608.7416517086385
15,7608.7416517086385
16,8219.456076471764
17,8625.472671716743
18,7608.7416517086385
19,8625.472671716743
20,8219.456076471764
21,8625.472671716743
22,7608.7416517086385
23,8625.472671716743
24,8219.456076471764
25,8625.472671716743
26,7608.7416517086385
27,7608.7416517086385
28,8625.472671716743
29,7608.7416517086385
30,8219.456076471764
31,8219.456076471764
32,8219.456076471764
33,8219.456076471764
34,8625.472671716743
35,7608.7416517086385
36,7608.7416517086385
37,8625.472671716743
38,8625.472671716743
39,8625.472671716743
40,7608.7416517086385
41,7608.7416517086385
42,8625.472671716743
43,7608.7416517086385
44,7608.7416517086385
45,7608.7416517086385
46,8625.472671716743
47,7608.7416517086385
48,8219.456076471764
49,8219.456076471764
50,8625.472671716743
51,8219.456076471764
52,8219.456076471764
53,8625.472671716743
54,7608.7416517086385
55,7608.7416517086385
56,8625.472671716743
57,8625.472671716743
58,8625.472671716743
59,8625.472671716743
60,7608.7416517086385
61,8625.472671716743
62,8625.472671716743
63,7608.7416517086385
64,7608.7416517086385
65,8625.472671716743
66,8625.472671716743
67,7608.7416517086385
68,7608.7416517086385
69,8625.472671716743
70,8219.456076471764
71,8219.456076471764
72,8219.456076471764
73,8625.472671716743
74,7608.7416517086385
75,7608.7416517086385
76,8625.472671716743
77,8219.456076471764
78,7608.7416517086385
79,8219.456076471764
80,8625.472671716743
81,8625.472671716743
82,8625.472671716743
83,8625.472671716743
84,8219.456076471764
85,8625.472671716743
86,8625.472671716743
87,7608.7416517086385
88,8625.472671716743
89,8625.472671716743
90,8625.472671716743
91,7608.7416517086385
92,8625.472671716743
93,8625.472671716743
94,7608.7416517086385
95,7608.7416517086385
96,8219.456076471764
97,8219.456076471764
98,8219.456076471764
99,8625.472671716743
100,8219.456076471764
101,8219.456076471764
102,7608.7416517086385
103,7608.7416517086385
104,8219.456076471764
105,7608.7416517086385
106,8219.456076471764
107,8625.472671716743
108,8625.472671716743
109,8625.472671716743
110,8219.456076471764
111,7608.7416517086385
112,8625.472671716743
113,7608.7416517086385
114,8625.472671716743
115,8625.472671716743
116,7608.7416517086385
117,8625.472671716743
118,8219.456076471764
119,8625.472671716743
120,8219.456076471764
121,8625.472671716743
122,8625.472671716743
123,8625.472671716743
124,7608.7416517086385
125,7608.7416517086385
126,7608.7416517086385
127,7608.7416517086385
128,8625.472671716743
129,7608.7416517086385
130,7608.7416517086385
131,8625.472671716743
132,8219.456076471764
133,8219.456076471764
134,8625.472671716743
135,8625.472671716743
136,8625.472671716743
137,8625.472671716743
138,7608.7416517086385
139,8219.456076471764
140,8625.472671716743
141,8625.472671716743
142,7608.7416517086385
143,8625.472671716743
144,8219.456076471764
145,8625.472671716743
146,7608.7416517086385
147,7608.7416517086385
148,7608.7416517086385
