Id,Sales
0,8.712365789169624
1,8.755507869029053
2,8.712365789169624
3,8.880493848808868
4,8.777542103916558
5,8.880493848808868
6,8.841558222000245
7,8.657220362959384
8,8.743550574766047
9,8.797662029469343
10,8.841558222000245
11,8.750330244632037
12,8.777542103916558
13,8.841558222000245
14,8.841558222000245
15,8.880493848808868
16,8.874037965304373
17,8.841558222000245
18,8.755507869029053
19,8.892815478283215
20,8.743550574766047
21,8.712365789169624
22,8.880493848808868
23,8.712365789169624
24,8.712365789169624
25,8.712365789169624
26,8.712365789169624
27,8.797662029469343
28,8.874037965304373
29,8.743550574766047
30,8.880493848808868
31,8.777542103916558
32,8.792879035562704
33,8.777542103916558
34,8.866400357239113
35,8.712365789169624
36,8.657220362959384
37,8.755507869029053
38,8.880493848808868
39,8.777542103916558
40,8.750330244632037
41,8.880493848808868
42,8.712365789169624
43,8.712365789169624
44,8.841558222000245
45,8.792879035562704
46,8.712365789169624
47,8.712365789169624
48,8.712365789169624
49,8.712365789169624
50,8.712365789169624
51,8.880493848808868
52,8.874037965304373
53,8.712365789169624
54,8.841558222000245
55,8.792879035562704
56,8.797662029469343
57,8.777542103916558
58,8.880493848808868
59,8.892815478283215
60,8.712365789169624
61,8.777542103916558
62,8.685980523062694
63,8.892815478283215
64,8.841558222000245
65,8.699409836051247
66,8.892815478283215
67,8.848772056222494
68,8.712365789169624
69,8.841558222000245
70,8.712365789169624
71,8.777542103916558
72,8.874037965304373
73,8.777542103916558
74,8.743550574766047
75,8.750330244632037
76,8.755507869029053
77,8.874037965304373
78,8.750330244632037
79,8.874037965304373
80,8.712365789169624
81,8.712365789169624
82,8.750330244632037
83,8.777542103916558
84,8.848772056222494
85,8.892815478283215
86,8.866400357239113
87,8.792879035562704
88,8.743550574766047
89,8.874037965304373
90,8.892815478283215
91,8.777542103916558
92,8.841558222000245
93,8.874037965304373
94,8.750330244632037
95,8.892815478283215
96,8.892815478283215
97,8.777542103916558
98,8.892815478283215
99,8.880493848808868
100,8.866400357239113
101,8.743550574766047
102,8.880493848808868
103,8.750330244632037
104,8.712365789169624
105,8.712365789169624
106,8.892815478283215
107,8.750330244632037
108,8.795057171786237
109,8.750330244632037
110,8.874037965304373
111,8.841558222000245
112,8.795057171786237
113,8.880493848808868
114,8.712365789169624
115,8.792879035562704
116,8.750330244632037
117,8.841558222000245
118,8.795057171786237
119,8.712365789169624
120,8.866400357239113
121,8.750330244632037
122,8.880493848808868
123,8.777542103916558
124,8.880493848808868
125,8.712365789169624
126,8.712365789169624
127,8.880493848808868
128,8.712365789169624
129,8.750330244632037
130,8.841558222000245
131,8.712365789169624
132,8.880493848808868
133,8.880493848808868
134,8.797662029469343
135,8.795057171786237
136,8.880493848808868
137,8.777542103916558
138,8.866400357239113
139,8.617585674684094
140,8.712365789169624
141,8.617585674684094
142,8.866400357239113
143,8.874037965304373
144,8.712365789169624
145,8.777542103916558
146,8.741349913392408
147,8.712365789169624
148,8.792879035562704
149,8.777542103916558
150,8.880493848808868
151,8.712365789169624
152,8.712365789169624
153,8.880493848808868
154,8.880493848808868
155,8.64468470539939
156,8.777542103916558
157,8.892815478283215
158,8.777542103916558
159,8.743550574766047
160,8.712365789169624
161,8.777542103916558
162,8.712365789169624
163,8.880493848808868
164,8.848772056222494
165,8.750330244632037
166,8.712365789169624
167,8.750330244632037
168,8.795057171786237
169,8.777542103916558
170,8.777542103916558
171,8.848772056222494
172,8.874037965304373
173,8.750330244632037
174,8.777542103916558
175,8.712365789169624
176,8.892815478283215
177,8.892815478283215
178,8.777542103916558
179,8.894554019150723
180,8.712365789169624
181,8.712365789169624
182,8.777542103916558
183,8.841558222000245
184,8.750330244632037
185,8.712365789169624
186,8.792879035562704
187,8.712365789169624
188,8.841558222000245
189,8.617585674684094
190,8.777542103916558
191,8.750330244632037
192,8.750330244632037
193,8.795057171786237
194,8.777542103916558
195,8.777542103916558
196,8.712365789169624
197,8.880493848808868
198,8.762618564681203
199,8.866400357239113
200,8.848772056222494
201,8.892815478283215
202,8.712365789169624
203,8.880493848808868
204,8.712365789169624
205,8.874037965304373
206,8.777542103916558
207,8.712365789169624
208,8.777542103916558
209,8.750330244632037
210,8.874037965304373
211,8.750330244632037
212,8.841558222000245
213,8.880493848808868
214,8.777542103916558
215,8.874037965304373
216,8.712365789169624
217,8.797662029469343
218,8.712365789169624
219,8.892815478283215
220,8.792879035562704
221,8.712365789169624
222,8.795057171786237
223,8.657220362959384
224,8.848772056222494
225,8.712365789169624
226,8.874037965304373
227,8.743550574766047
228,8.750330244632037
229,8.777542103916558
230,8.841558222000245
231,8.841558222000245
232,8.777542103916558
233,8.777542103916558
234,8.795057171786237
235,8.712365789169624
236,8.841558222000245
237,8.750330244632037
238,8.880493848808868
239,8.848772056222494
240,8.792879035562704
241,9.387381351740482
242,8.750330244632037
243,8.795057171786237
244,8.911245205777808
245,8.712365789169624
246,8.712365789169624
247,8.880493848808868
248,8.712365789169624
249,8.874037965304373
250,8.880493848808868
251,8.712365789169624
252,8.617585674684094
253,8.685980523062694
254,8.880493848808868
255,8.755507869029053
256,8.712365789169624
257,8.712365789169624
258,8.712365789169624
259,8.712365789169624
260,8.874037965304373
261,8.750330244632037
262,8.841558222000245
263,8.841558222000245
264,8.712365789169624
265,8.712365789169624
266,8.712365789169624
267,8.617585674684094
268,8.880493848808868
269,8.750330244632037
270,8.712365789169624
271,8.617585674684094
272,8.880493848808868
273,8.750330244632037
274,8.841558222000245
275,8.712365789169624
276,8.712365789169624
277,8.892815478283215
278,8.866400357239113
279,8.880493848808868
280,8.750330244632037
281,8.874037965304373
282,8.880493848808868
283,8.795057171786237
284,8.841558222000245
285,8.848772056222494
286,8.712365789169624
287,8.777542103916558
288,8.777542103916558
289,8.880493848808868
290,8.712365789169624
291,8.874037965304373
292,8.685980523062694
293,8.792879035562704
294,8.743550574766047
295,8.866400357239113
296,8.743550574766047
297,8.750330244632037
298,8.712365789169624
299,8.712365789169624
300,8.777542103916558
301,8.841558222000245
302,8.712365789169624
303,8.892815478283215
304,8.777542103916558
305,8.892815478283215
306,8.841558222000245
307,8.712365789169624
308,8.777542103916558
309,8.712365789169624
310,8.712365789169624
311,8.755507869029053
312,8.712365789169624
313,8.880493848808868
314,8.777542103916558
315,8.880493848808868
316,8.841558222000245
317,8.657220362959384
318,8.743550574766047
319,8.797662029469343
320,8.841558222000245
321,8.750330244632037
322,8.777542103916558
323,8.841558222000245
324,8.841558222000245
325,8.880493848808868
326,8.874037965304373
327,8.841558222000245
328,8.755507869029053
329,8.892815478283215
330,8.743550574766047
331,8.712365789169624
332,8.880493848808868
333,8.712365789169624
334,8.712365789169624
335,8.712365789169624
336,8.712365789169624
337,8.797662029469343
338,8.874037965304373
339,8.743550574766047
340,8.880493848808868
341,8.777542103916558
342,8.792879035562704
343,8.777542103916558
344,8.866400357239113
345,8.712365789169624
346,8.657220362959384
347,8.755507869029053
348,8.880493848808868
349,8.777542103916558
350,8.750330244632037
351,8.880493848808868
352,8.712365789169624
353,8.712365789169624
354,8.841558222000245
355,8.792879035562704
356,8.712365789169624
357,8.712365789169624
358,8.712365789169624
359,8.712365789169624
360,8.712365789169624
361,8.880493848808868
362,8.874037965304373
363,8.712365789169624
364,8.841558222000245
365,8.792879035562704
366,8.797662029469343
367,8.777542103916558
368,8.880493848808868
369,8.892815478283215
370,8.712365789169624
371,8.777542103916558
372,8.685980523062694
373,8.892815478283215
374,8.841558222000245
375,8.699409836051247
376,8.892815478283215
377,8.848772056222494
378,8.712365789169624
379,8.841558222000245
380,8.712365789169624
381,8.777542103916558
382,8.874037965304373
383,8.777542103916558
384,8.743550574766047
385,8.750330244632037
386,8.755507869029053
387,8.874037965304373
388,8.750330244632037
389,8.874037965304373
390,8.712365789169624
391,8.712365789169624
392,8.750330244632037
393,8.777542103916558
394,8.848772056222494
395,8.892815478283215
396,8.866400357239113
397,8.792879035562704
398,8.743550574766047
399,8.874037965304373
400,8.892815478283215
401,8.777542103916558
402,8.841558222000245
403,8.874037965304373
404,8.750330244632037
405,8.892815478283215
406,8.892815478283215
407,8.777542103916558
408,8.892815478283215
409,8.880493848808868
410,8.866400357239113
411,8.743550574766047
412,8.880493848808868
413,8.750330244632037
414,8.712365789169624
415,8.712365789169624
416,8.892815478283215
417,8.750330244632037
418,8.795057171786237
419,8.750330244632037
420,8.874037965304373
421,8.841558222000245
422,8.795057171786237
423,8.880493848808868
424,8.712365789169624
425,8.792879035562704
426,8.750330244632037
427,8.841558222000245
428,8.795057171786237
429,8.712365789169624
430,8.866400357239113
431,8.750330244632037
432,8.880493848808868
433,8.777542103916558
434,8.880493848808868
435,8.712365789169624
436,8.712365789169624
437,8.880493848808868
438,8.712365789169624
439,8.750330244632037
440,8.841558222000245
441,8.712365789169624
442,8.880493848808868
443,8.880493848808868
444,8.797662029469343
445,8.795057171786237
446,8.880493848808868
447,8.777542103916558
448,8.866400357239113
449,8.617585674684094
450,8.712365789169624
451,8.617585674684094
452,8.866400357239113
453,8.874037965304373
454,8.712365789169624
455,8.777542103916558
456,8.741349913392408
457,8.712365789169624
458,8.792879035562704
459,8.777542103916558
460,8.880493848808868
461,8.712365789169624
462,8.712365789169624
463,8.880493848808868
464,8.880493848808868
465,8.64468470539939
466,8.777542103916558
467,8.892815478283215
468,8.777542103916558
469,8.743550574766047
470,8.712365789169624
471,8.777542103916558
472,8.712365789169624
473,8.880493848808868
474,8.848772056222494
475,8.750330244632037
476,8.712365789169624
477,8.750330244632037
478,8.795057171786237
479,8.777542103916558
480,8.777542103916558
481,8.848772056222494
482,8.874037965304373
483,8.750330244632037
484,8.777542103916558
485,8.712365789169624
486,8.892815478283215
487,8.892815478283215
488,8.777542103916558
489,8.894554019150723
490,8.712365789169624
491,8.712365789169624
492,8.777542103916558
493,8.841558222000245
494,8.750330244632037
495,8.712365789169624
496,8.792879035562704
497,8.712365789169624
498,8.841558222000245
499,8.617585674684094
500,8.777542103916558
501,8.750330244632037
502,8.750330244632037
503,8.795057171786237
504,8.777542103916558
505,8.777542103916558
506,8.712365789169624
507,8.880493848808868
508,8.762618564681203
509,8.866400357239113
510,8.848772056222494
511,8.892815478283215
512,8.712365789169624
513,8.880493848808868
514,8.712365789169624
515,8.874037965304373
516,8.777542103916558
517,8.712365789169624
518,8.777542103916558
519,8.750330244632037
520,8.874037965304373
521,8.750330244632037
522,8.841558222000245
523,8.880493848808868
524,8.777542103916558
525,8.874037965304373
526,8.712365789169624
527,8.797662029469343
528,8.712365789169624
529,8.892815478283215
530,8.792879035562704
531,8.712365789169624
532,8.795057171786237
533,8.657220362959384
534,8.848772056222494
535,8.712365789169624
536,8.874037965304373
537,8.743550574766047
538,8.750330244632037
539,8.777542103916558
540,8.841558222000245
541,8.841558222000245
542,8.777542103916558
543,8.777542103916558
544,8.795057171786237
545,8.712365789169624
546,8.841558222000245
547,8.750330244632037
548,8.880493848808868
549,8.848772056222494
550,8.792879035562704
551,9.387381351740482
552,8.750330244632037
553,8.795057171786237
554,8.911245205777808
555,8.712365789169624
556,8.712365789169624
557,8.880493848808868
558,8.712365789169624
559,8.874037965304373
560,8.880493848808868
561,8.712365789169624
562,8.617585674684094
563,8.685980523062694
564,8.880493848808868
565,8.755507869029053
566,8.712365789169624
567,8.712365789169624
568,8.712365789169624
569,8.712365789169624
570,8.874037965304373
571,8.750330244632037
572,8.841558222000245
573,8.841558222000245
574,8.712365789169624
575,8.712365789169624
576,8.712365789169624
577,8.617585674684094
578,8.880493848808868
579,8.750330244632037
580,8.712365789169624
581,8.617585674684094
582,8.880493848808868
583,8.750330244632037
584,8.841558222000245
585,8.712365789169624
586,8.712365789169624
587,8.892815478283215
588,8.866400357239113
589,8.880493848808868
590,8.750330244632037
591,8.874037965304373
592,8.880493848808868
593,8.795057171786237
594,8.841558222000245
595,8.848772056222494
596,8.712365789169624
597,8.777542103916558
598,8.777542103916558
599,8.880493848808868
600,8.712365789169624
601,8.874037965304373
602,8.685980523062694
603,8.792879035562704
604,8.743550574766047
605,8.866400357239113
606,8.743550574766047
607,8.750330244632037
608,8.712365789169624
609,8.712365789169624
610,8.777542103916558
611,8.841558222000245
612,8.712365789169624
613,8.892815478283215
614,8.777542103916558
615,8.892815478283215
616,8.841558222000245
617,8.712365789169624
618,8.777542103916558
619,8.712365789169624
620,8.712365789169624
621,8.755507869029053
622,8.712365789169624
623,8.880493848808868
624,8.777542103916558
625,8.880493848808868
626,8.841558222000245
627,8.657220362959384
628,8.743550574766047
629,8.797662029469343
630,8.841558222000245
631,8.750330244632037
632,8.777542103916558
633,8.841558222000245
634,8.841558222000245
635,8.880493848808868
636,8.874037965304373
637,8.841558222000245
638,8.755507869029053
639,8.892815478283215
640,8.743550574766047
641,8.712365789169624
642,8.880493848808868
643,8.712365789169624
644,8.712365789169624
645,8.712365789169624
646,8.712365789169624
647,8.797662029469343
648,8.874037965304373
649,8.743550574766047
650,8.880493848808868
651,8.777542103916558
652,8.792879035562704
653,8.777542103916558
654,8.866400357239113
655,8.712365789169624
656,8.657220362959384
657,8.755507869029053
658,8.880493848808868
659,8.777542103916558
660,8.750330244632037
661,8.880493848808868
662,8.712365789169624
663,8.712365789169624
664,8.841558222000245
665,8.792879035562704
666,8.712365789169624
667,8.712365789169624
668,8.712365789169624
669,8.712365789169624
670,8.712365789169624
671,8.880493848808868
672,8.874037965304373
673,8.712365789169624
674,8.841558222000245
675,8.792879035562704
676,8.797662029469343
677,8.777542103916558
678,8.880493848808868
679,8.892815478283215
680,8.712365789169624
681,8.777542103916558
682,8.685980523062694
683,8.892815478283215
684,8.841558222000245
685,8.699409836051247
686,8.892815478283215
687,8.848772056222494
688,8.712365789169624
689,8.841558222000245
690,8.712365789169624
691,8.777542103916558
692,8.874037965304373
693,8.777542103916558
694,8.743550574766047
695,8.750330244632037
696,8.755507869029053
697,8.874037965304373
698,8.750330244632037
699,8.874037965304373
700,8.712365789169624
701,8.712365789169624
702,8.750330244632037
703,8.777542103916558
704,8.848772056222494
705,8.892815478283215
706,8.866400357239113
707,8.792879035562704
708,8.743550574766047
709,8.874037965304373
710,8.892815478283215
711,8.777542103916558
712,8.841558222000245
713,8.874037965304373
714,8.750330244632037
715,8.892815478283215
716,8.892815478283215
717,8.777542103916558
718,8.892815478283215
719,8.880493848808868
720,8.866400357239113
721,8.743550574766047
722,8.880493848808868
723,8.750330244632037
724,8.712365789169624
725,8.712365789169624
726,8.892815478283215
727,8.750330244632037
728,8.795057171786237
729,8.750330244632037
730,8.874037965304373
731,8.841558222000245
732,8.795057171786237
733,8.880493848808868
734,8.712365789169624
735,8.792879035562704
736,8.750330244632037
737,8.841558222000245
738,8.795057171786237
739,8.712365789169624
740,8.866400357239113
741,8.750330244632037
742,8.880493848808868
743,8.777542103916558
744,8.880493848808868
745,8.712365789169624
746,8.712365789169624
747,8.880493848808868
748,8.712365789169624
749,8.750330244632037
750,8.841558222000245
751,8.712365789169624
752,8.880493848808868
753,8.880493848808868
754,8.797662029469343
755,8.795057171786237
756,8.880493848808868
757,8.777542103916558
758,8.866400357239113
759,8.617585674684094
760,8.712365789169624
761,8.617585674684094
762,8.866400357239113
763,8.874037965304373
764,8.712365789169624
765,8.777542103916558
766,8.741349913392408
767,8.712365789169624
768,8.792879035562704
769,8.777542103916558
770,8.880493848808868
771,8.712365789169624
772,8.712365789169624
773,8.880493848808868
774,8.880493848808868
775,8.64468470539939
776,8.777542103916558
777,8.892815478283215
778,8.777542103916558
779,8.743550574766047
780,8.712365789169624
781,8.777542103916558
782,8.712365789169624
783,8.880493848808868
784,8.848772056222494
785,8.750330244632037
786,8.712365789169624
787,8.750330244632037
788,8.795057171786237
789,8.777542103916558
